index,certificateId,studentName,program,issueDate,file,pdfBytes,rawSha256,canonicalSha256
355,RTU-2026-CS-000355,Sofia Novak,Computer Systems,2026-08-20,cert_RTU-2026-CS-000355.pdf,1383,e63a2e261bdeaae3f9c991fbdf6fd9dbfda868cbd28306dcc7848cf5fc64a5bb,f5033113866545aae2de7884cd86a1f101c582d236f56279c5cd156e4d8c4a0a
356,RTU-2026-CS-000356,Marko Kowalski,Information Technology,2026-09-21,cert_RTU-2026-CS-000356.pdf,1391,769aa23876c4b0d05e8cb766e843dd0ada8e3effdfdfa561057fa3136ceea663,a28559b22d1574bb13005638cc90330a5670a84487e58c62789632cc266209a5
357,RTU-2026-CS-000357,Liga Saar,Applied Computer Science,2026-10-22,cert_RTU-2026-CS-000357.pdf,1396,620b2cd86057159e68abeda6bc1afc138400db604c42448384bfb5f4406f8afd,b08297daa20dc19f5d0fea0e47b1320fc76bd4a8c1ed0ffa7cdc046acf0213df
358,RTU-2026-CS-000358,Andris Lapsa,Electronics,2026-11-23,cert_RTU-2026-CS-000358.pdf,1382,44ce8e5c6e28122d72f6d34d49c53bced9a1228dc0447345006b92a2006b5cf6,894d366ac871a4e59b5435b3c628fcf78daf679021efa785db0c32276be75c67
359,RTU-2026-CS-000359,Yuki Costa,Telecommunications,2026-12-24,cert_RTU-2026-CS-000359.pdf,1385,b36886a447c617a7314a610d8c0ecfb536bfc5e4a5509a1a16f9db71f28ce24c,24ac9b87533b499a98b313dd18ae75b5cb69cb0a8b925c46695124b4b0952cbb
360,RTU-2026-CS-000360,Omar Meyer,Computer Systems,2026-01-25,cert_RTU-2026-CS-000360.pdf,1385,9659983dac7385dec3fbcbad7fa6756a11c0ee53a03ed99f1f7e19e646a3b675,e6e41cabb42f57b1a71dd930dd815595a61787f02a2a02ca13a2ad5b7bca3037
361,RTU-2026-CS-000361,Anna Zarina,Information Technology,2026-02-26,cert_RTU-2026-CS-000361.pdf,1392,c284ea3a5eb37d0e7d98051697f30c68501aa843d995a681115baf3cebaa0013,5d60e5c469e68dbcf3c435ceb6e00a5245c20637b5762ee0b7448ffa82572f58
362,RTU-2026-CS-000362,Pavel Turan,Applied Computer Science,2026-03-27,cert_RTU-2026-CS-000362.pdf,1398,361e0649744bba56ad614368bd05871b418d620b43c26f788a87977b358841f8,d4377aa9116eec777ae14fb766a34de95f822c625a4064ec785eb085dc30c803
363,RTU-2026-CS-000363,Nadia Berzina,Electronics,2026-04-28,cert_RTU-2026-CS-000363.pdf,1370,1bf146549c39db349a1e9de7940130b73e762f71e9f4a72b67ecacfeb6076aad,857e90a07d016ff1db8db39cd2c7ebf703293cd1d7ceb631f7b5cd048504a89f
364,RTU-2026-CS-000364,Tomas Ozols,Telecommunications,2026-05-01,cert_RTU-2026-CS-000364.pdf,1382,21401ec108aa55596434591b354c54e90eaa1f3928d3daef2a3d96c0b7fdd8ac,a6b86bca999aa560160988753b0bb084c63d81229cb00532fcaf20c48cff436a
365,RTU-2026-CS-000365,Ines Kalnina,Computer Systems,2026-06-02,cert_RTU-2026-CS-000365.pdf,1397,25fc5d31f1cb76f3dcf0b310d8daf2c2aa58df731682dc62bc962613071fec0f,6c454d1c1b2c67022efebd966dfd17fd61e7ac51f110bbeec3d924d99cc941e0
366,RTU-2026-CS-000366,Karl Petrov,Information Technology,2026-07-03,cert_RTU-2026-CS-000366.pdf,1392,4406f418efe17828ece69248b8759c98338ffbe4037556a85622475491b8f89b,bc9b015541c4f9c579594b9b97f3c5ca20bef799ce9872e039681cc70756f2b8
367,RTU-2026-CS-000367,Rita Liepa,Applied Computer Science,2026-08-04,cert_RTU-2026-CS-000367.pdf,1388,35f1a7cb320b29ad04de2cce887177c7ffcdb90b6df9dca79f7c740395b62235,68d68d5dbe93d7ed4a65b6a2ae4bfba087492d9130de03a3ee31cdfbcd1a18f4
368,RTU-2026-CS-000368,Hasan Tanaka,Electronics,2026-09-05,cert_RTU-2026-CS-000368.pdf,1370,f801ee66779f3f5a2a8e6b5e39bb2c827b6a70df49e0a17e12b082df873a2718,585f409b5e4c77c663bf75219d6e7b881917a1c156579843ded1f6647aba256e
369,RTU-2026-CS-000369,Elina Haddad,Telecommunications,2026-10-06,cert_RTU-2026-CS-000369.pdf,1395,4e9af2c5ca4ed765c695b142c15093ca54bb99ef20a5dc895cb85e4bd68a074d,065bf8a7e9cfcec0a48058bbd17c22a8fda2e1905a871ffd190d988e269cd07d
370,RTU-2026-CS-000370,Janis Novak,Computer Systems,2026-11-07,cert_RTU-2026-CS-000370.pdf,1396,8377e298292b473ffabbec4e53b9e083606d281215fdf604b15201c0412bb621,fcc1ad181cd2fe2552bf1eabe7cd96745bcdc6470a91ea6144eed5f17a2abd92
371,RTU-2026-CS-000371,Sofia Kowalski,Information Technology,2026-12-08,cert_RTU-2026-CS-000371.pdf,1390,6ba1c8410a2a56a750eb6ff11bd9e0f00c3909936e0eacc2a22f92f80aeee050,615f8ff9177d5258026d084dafcb6d177964bd035a5e0b1877d85793607eb7e8
372,RTU-2026-CS-000372,Marko Saar,Applied Computer Science,2026-01-09,cert_RTU-2026-CS-000372.pdf,1388,5a3705371a7260909a20ca2b1c7dab7f2947977e04a3553e3e7ff6c9cf0932fa,012b921f89c00f00ae5760f6dd941c6738858b996ee5be540b9f0f7aa201865c
373,RTU-2026-CS-000373,Liga Lapsa,Electronics,2026-02-10,cert_RTU-2026-CS-000373.pdf,1379,c2c2c60abd16945790f3a348ba98fac2393f9bbb36d126b3b854d3e3c46e5ae1,46641f0f24881d22e41443609f8749d2da84dde86b49bb3f5df1412425c2c617
374,RTU-2026-CS-000374,Andris Costa,Telecommunications,2026-03-11,cert_RTU-2026-CS-000374.pdf,1395,89af6b7cfcf4447c2f9a15bd6e56081a28a9b0225e6287870d451f08a8d76c31,16c76495b83430a4d5857034f6e188bce31c17f2517a9d0f06a066e82f60e49b
375,RTU-2026-CS-000375,Yuki Meyer,Computer Systems,2026-04-12,cert_RTU-2026-CS-000375.pdf,1384,6f921607ea3bba73f417c01c44730496d9ff7eaa8e659d0794e5b8f9cdeb9b68,2b3e035ae8f4f35bc32243a33ffc2904186822661525c1a138507e18dbff5dc4
376,RTU-2026-CS-000376,Omar Zarina,Information Technology,2026-05-13,cert_RTU-2026-CS-000376.pdf,1385,10ccc7cbb3e9493e02b2ef13c1fd3995d084a2eebc72abf2163c75406e90c7da,f51884dc012bd656fd362f862b64d713a66f40c45cb292aab4aed988a54026dd
377,RTU-2026-CS-000377,Anna Turan,Applied Computer Science,2026-06-14,cert_RTU-2026-CS-000377.pdf,1403,0e5860a4892458fc1632c76587cbbe0305fd09ac88c2083b201a443f648a35db,66e6a7df1865cbc719d3d99615b0a7e0b2f00ea2e8be52fb150d215b15dae5f5
378,RTU-2026-CS-000378,Pavel Berzina,Electronics,2026-07-15,cert_RTU-2026-CS-000378.pdf,1379,a8c0475eb076fc63b630ac6da9f749879262269499690e572842cdd59be8e038,ecedf94a448571577c3b61965908ff68f1fce73a6ebe3139f11e8c73fbdeefb0
379,RTU-2026-CS-000379,Nadia Ozols,Telecommunications,2026-08-16,cert_RTU-2026-CS-000379.pdf,1385,3bd63f0439af337b273736ef1ee2d6e1cd16b54a97d53162ff71b0a57e1af3b3,7fc68811e4d09533e23a97733d283607106779611d77acde330b75cfac3b17b7
380,RTU-2026-CS-000380,Tomas Kalnina,Computer Systems,2026-09-17,cert_RTU-2026-CS-000380.pdf,1388,721fdb17637a835c15c172e46cf173e954e63075ada04361f102181c1e6ba9c8,d7ce4788773dd73f8ced9a37b2d4343aba4d7f8ad2a9d4a991d4b0878ce785ad
381,RTU-2026-CS-000381,Ines Petrov,Information Technology,2026-10-18,cert_RTU-2026-CS-000381.pdf,1396,dc2bbb088b0b15d01eb89220405a5dc5e6877fa9ca4b72280cfbb5e312029d04,b1d5ba0daf4b6fb64dfc5aa7fc62af45c17f165ce39849231c7aeb760d607a51
382,RTU-2026-CS-000382,Karl Liepa,Applied Computer Science,2026-11-19,cert_RTU-2026-CS-000382.pdf,1397,1fc5f075d3f26be3656a7de69bc2f118146e6c12cde0bbba1262d28ab05f1429,1099047c86ae124858fb6b6221678b0eb4ffb9341019be811a56ccc1941bc22e
383,RTU-2026-CS-000383,Rita Vitols,Electronics,2026-12-20,cert_RTU-2026-CS-000383.pdf,1371,7bbafc6091dff50f06a6b288adc37eabb559d37848fd2de30b1f811b49ed485f,e44d228c366cc01d67a6c2858436c5cbbc56fbfb20c752428c9ae88228cca44a
384,RTU-2026-CS-000384,Hasan Haddad,Telecommunications,2026-01-21,cert_RTU-2026-CS-000384.pdf,1389,73847fdda2673a14c2533fe8ee3d504fc9689993dbbd317039a083cdbb93b99f,cc3d1201a964cbce6d254d1d966c9b76dac1d088ea46604c3506a6957e066b1b
385,RTU-2026-CS-000385,Elina Novak,Computer Systems,2026-02-22,cert_RTU-2026-CS-000385.pdf,1400,bfa2c561e8446587fcd4f1dd08e4dad0fc0f45e43bf2c4886ffb503321746780,046b73c4d24fc78b0ea95a183293ec991117773f8a085848d98a673d3e6c8bf9
386,RTU-2026-CS-000386,Janis Kowalski,Information Technology,2026-03-23,cert_RTU-2026-CS-000386.pdf,1396,2d4f81ace52d688964d33b12c16b5a9555d1199260aa4ec94b1d1197820a3c6a,37020e9357834bfab2ce610ec93737cf476928ae5fee4d86cc1ef7d08a741a9d
387,RTU-2026-CS-000387,Sofia Saar,Applied Computer Science,2026-04-24,cert_RTU-2026-CS-000387.pdf,1388,cdbd664ce8f8f3a981996c4fb3259780ebd2b186fea911059239e98c9a9a9c51,8837e0da56355ac2821a2018fb16124d65c9ded6de5cf87d038863ee2e826ecb
388,RTU-2026-CS-000388,Marko Lapsa,Electronics,2026-05-25,cert_RTU-2026-CS-000388.pdf,1371,ba71b8b8495a30f52ec531a684461807b7a7d2e16d8acfe7db5ad9feb70b1466,bed3dead20b301e8a333a47f1bcbc8bf07cc3879de9d7b077b5de39d1dfb25c3
389,RTU-2026-CS-000389,Liga Costa,Telecommunications,2026-06-26,cert_RTU-2026-CS-000389.pdf,1392,a8a932e9f30d09ed977996b99bc4b861f84236c3cc6f1398963653189e069b8a,14d4ec96858059917ff1eb2ffa81d12ec6ae851bae268c6ef5db4592e03b9323
390,RTU-2026-CS-000390,Andris Meyer,Computer Systems,2026-07-27,cert_RTU-2026-CS-000390.pdf,1393,a27762377bc6a415b33d099ba70093b4a714d7be5db92dcb1ecba4560c1adde8,cc6931f0e2d01db150c87ffff8d44e8ec0d148a0a7bf228621cf971758c82b55
391,RTU-2026-CS-000391,Yuki Zarina,Information Technology,2026-08-28,cert_RTU-2026-CS-000391.pdf,1385,00e1af71c5cb5d832ddbba1d69e44d6d0ee1aefbcbb2913708c07619129cdf6e,5c98225bee544e89d7d490ced72e3af2c99b070b916703b90cce6c38aee22af2
392,RTU-2026-CS-000392,Omar Turan,Applied Computer Science,2026-09-01,cert_RTU-2026-CS-000392.pdf,1390,bfabe59043ca151c044de1fe2fa847ecce51103b4539d78a8a69d7b641bd4683,974675e9f68898f15188c57811ae7eb738127d6ce939bda83657941bae8caf5a
393,RTU-2026-CS-000393,Anna Berzina,Electronics,2026-10-02,cert_RTU-2026-CS-000393.pdf,1381,59621137059d8cbc5451b2714271aa93571c4b6a7f38e131327152e6582d70fe,b59a9905dd3f163c5473a92b7eda1e1229566c4592b46985294e116c1a5a6b44
394,RTU-2026-CS-000394,Pavel Ozols,Telecommunications,2026-11-03,cert_RTU-2026-CS-000394.pdf,1396,12af13f84ffbc9d13358fd3625bc2ba7e34dd0145df8f9705be446111e9b25e7,340828189d798b17dc35fed3ef3859e3ea28d63d570fc8fdd3efd1d50b38aba7
395,RTU-2026-CS-000395,Nadia Kalnina,Computer Systems,2026-12-04,cert_RTU-2026-CS-000395.pdf,1390,c50916975f173d28b3a988efa273a54d2d8d1de28d846b6051b45a6de03912c8,ff5fcc907eda73b58cfacbfb2407f6a33757d61f5ab44a7924729e50ba5def67
396,RTU-2026-CS-000396,Tomas Petrov,Information Technology,2026-01-05,cert_RTU-2026-CS-000396.pdf,1386,83d49bed4fce5399ba9b6f8bc7681b5bd05ec302b3917108c89dfac620842835,8dbe9a7d152ee6e7d3c14b7be45a61cefc555e497f8a34aa903dd2c7d600d9e1
397,RTU-2026-CS-000397,Ines Liepa,Applied Computer Science,2026-02-06,cert_RTU-2026-CS-000397.pdf,1399,b093e90a585763b0e300cf416f706f6972e3352667f315590c7a37beacf2dffe,97f28009a61ef088c2e9d1b3663dacf4cf8ec14628da96f0b5fa7ec5937b280e
398,RTU-2026-CS-000398,Karl Vitols,Electronics,2026-03-07,cert_RTU-2026-CS-000398.pdf,1379,179a2043a7b58b3664bdc5d7ed85cad4762a9b9555871fdd6f026de37bc22bcc,4b4e8f573eebd4fd1d1ec6ebe4a7d5d2d75f806bc728d11289a5adcc25bed105
399,RTU-2026-CS-000399,Rita Tanaka,Telecommunications,2026-04-08,cert_RTU-2026-CS-000399.pdf,1381,b3c921d306e74146592f573a9b07cd660d48c48737cf2b6b87ac14c7e2b936f8,8066a08ad7193799d22d938e52e9cfc420a4c85d59eada7a422ef779b54573f7
400,RTU-2026-CS-000400,Hasan Novak,Computer Systems,2026-05-09,cert_RTU-2026-CS-000400.pdf,1387,d9130421147fcfcaa846196c600cb129118c3c338a2f6bd57380588b8f731a01,fadb77b6f9fc987b0765e5bdf0ab6390cccd64adbbacbdc43d1cef94ddbc4508
401,RTU-2026-CS-000401,Elina Kowalski,Information Technology,2026-06-10,cert_RTU-2026-CS-000401.pdf,1399,98f0b76778d4db23baa792670fec3f26111fa066d0cdb91c9a1f98e2dca32971,0faaf96c31d1f47173e0bd7bf6ff2afeabede0b844574f69a378ac48e415716d
402,RTU-2026-CS-000402,Janis Saar,Applied Computer Science,2026-07-11,cert_RTU-2026-CS-000402.pdf,1394,e460fedee59850daa5427d6a64ee0a44bb03fd64e55825d8d58da6ca179ac487,caa98934b7882b4f0b5ec47488f7ca5963757d90dac90d5f24e9c54e57165098
403,RTU-2026-CS-000403,Sofia Lapsa,Electronics,2026-08-12,cert_RTU-2026-CS-000403.pdf,1369,ba29c26f8fb1c82f3205f91faa041ef75222adaf19803711027cff086f18785e,b44640305c0ea16ed14089de6e743ce40718b37fea2caaa5befb13041ac5d98e
404,RTU-2026-CS-000404,Marko Costa,Telecommunications,2026-09-13,cert_RTU-2026-CS-000404.pdf,1384,e8bdd34e1c987f4b16a41c46320176eb4699a430baf75374159b73c7f3a47cbd,467deab5870914b2b7dece602ed7fe6b9cd77694c39aa2fef0d6f4c58fe55bd6
405,RTU-2026-CS-000405,Liga Meyer,Computer Systems,2026-10-14,cert_RTU-2026-CS-000405.pdf,1395,adba5ce16852bfb61df86ea5a42862d6f3cf48be75e411b4af1d8caf42a2cb32,044c4a5a8e4405e8d18bfac3891f610e55d80f5ca6b958ca7cff077607053099
406,RTU-2026-CS-000406,Andris Zarina,Information Technology,2026-11-15,cert_RTU-2026-CS-000406.pdf,1392,393157e4f2c21bbd883c05393e95643b6bc600f1d2aaf05d5b0d387fb49e4c30,1cbdff655325721eaed39a083940a5ac4429e0cc82a776b5cf51e072c9faf7c9
407,RTU-2026-CS-000407,Yuki Turan,Applied Computer Science,2026-12-16,cert_RTU-2026-CS-000407.pdf,1390,c8d19dcb6896d9c595df556a5d1e7a936c791ba66010ec73936b66898e13dda8,c7cf0e24b82d19eec1e1a6cc341cc7000dca47188a13abacadc091fe8da06cb3
408,RTU-2026-CS-000408,Omar Berzina,Electronics,2026-01-17,cert_RTU-2026-CS-000408.pdf,1370,73e8d34c4fcca23575fa0dd72f24022541a1f67b8feb21401eed7d881f388513,d2613e9a40ea0e1ed6df20415b20cd992e431c0b84f124daced32f13def5c178
409,RTU-2026-CS-000409,Anna Ozols,Telecommunications,2026-02-18,cert_RTU-2026-CS-000409.pdf,1393,f3da3bfab2de8d3e34ec798133a459e6e8a4c00f8b1a3846f3d32b29e3ad8f0c,ccea61c9c8e78faf7ea1ee9c1b8d53a22011134017df3d2a62a200a1a8f45c77
410,RTU-2026-CS-000410,Pavel Kalnina,Computer Systems,2026-03-19,cert_RTU-2026-CS-000410.pdf,1393,7beea1e388c2c0ebfa89c2250e6f26cac5b3572f1fc920f00f1069232ccf5355,7e568b680642fa8c81d1aee19ae389a88e893b0d8c41c3ccae5bc5a90f44cbeb
411,RTU-2026-CS-000411,Nadia Petrov,Information Technology,2026-04-20,cert_RTU-2026-CS-000411.pdf,1387,433aa3da88adf28a785414ce470fc225d35c9090d1d587bf0a05572bfd18c765,77977f5ade586650e0fd8862050a94f7682bbe371636a345710d59185af62b97
412,RTU-2026-CS-000412,Tomas Liepa,Applied Computer Science,2026-05-21,cert_RTU-2026-CS-000412.pdf,1389,9329b2ebc29c71da0a0420b52c35b6c52e610613cd62fcdb73be14f8d27cc1f4,b79bc0a7fe3811f9567c1f6df6fdee466070535eafa25014c50b594b6fbefc45
413,RTU-2026-CS-000413,Ines Vitols,Electronics,2026-06-22,cert_RTU-2026-CS-000413.pdf,1381,24dd2d895df83dd128701eb3d5a17bc87d1dd4e561d7595311f6e41d052ede5e,de23e3395cf2a1ba546fb6af1517ba11d7244d53e61177b698ee728fb1566b24
414,RTU-2026-CS-000414,Karl Tanaka,Telecommunications,2026-07-23,cert_RTU-2026-CS-000414.pdf,1390,34c197934525570fbc6d4c61bf085fbfb3548696dfecf25280a718e20c1d2342,3eda5fee0bf0ba3272356d6e8731c515d5ac9f0b30c44761996fda66c6a32efb
415,RTU-2026-CS-000415,Rita Haddad,Computer Systems,2026-08-24,cert_RTU-2026-CS-000415.pdf,1382,4df17ffe481ac3354889d2406541e9b0cefcd1b21b5b7416b70c576e141d97fe,7cdd0cab61e59653d2ddfbd7f89061553f6251bc925bca7bab37cf33eb532da6
416,RTU-2026-CS-000416,Hasan Kowalski,Information Technology,2026-09-25,cert_RTU-2026-CS-000416.pdf,1387,4b917ee37a70d720e4a73c17030b93611bc9cac7428cdc7a541f91dd20b2d49a,bda70456f0b436e11ba14e5a9b3091f2db98ac03d6deb27af0c0ed805bf07b8c
417,RTU-2026-CS-000417,Elina Saar,Applied Computer Science,2026-10-26,cert_RTU-2026-CS-000417.pdf,1395,0c004ca10c750ff0fc692247f46b54d528491a3f2db78bdc5628988e19a1cddd,ed02aecefc6d4512f3c303d345eaf6e238bfbcb189f61170ac777e088c3e832b
418,RTU-2026-CS-000418,Janis Lapsa,Electronics,2026-11-27,cert_RTU-2026-CS-000418.pdf,1378,283bd170c8baa2b98dd046b53ef9a883a07d231591d565a9d39e607a48c05d2b,40fc5669748d8ff6ded4bbe22e851356f4b61b16f255fc0be4342c3739752c70
419,RTU-2026-CS-000419,Sofia Costa,Telecommunications,2026-12-28,cert_RTU-2026-CS-000419.pdf,1382,d856e5154f9a9b5cfc2a6067149418cfa66fa584a934f7519034eb2a52faf01d,25b215fa292a6a2a44abc00b6ef029b2948acdc4ed4d06382ac92403a74ba950
420,RTU-2026-CS-000420,Marko Meyer,Computer Systems,2026-01-01,cert_RTU-2026-CS-000420.pdf,1385,64b5e6d3e07338f374e9d7e5e4185c61316373b49ecca42c244cab283648b617,0ca1bb0c130877668cd739151cc9c6c3c78cad86d319a3cfd238d600f7216d0d
421,RTU-2026-CS-000421,Liga Zarina,Information Technology,2026-02-02,cert_RTU-2026-CS-000421.pdf,1390,4c2c42da3b079596b6784d721f4e202269d470015645f41734197f59b2022120,813ae501ecfc69d2890e9e5eab0fda2462fa5f04d633ec54640b076ae9f5a387
422,RTU-2026-CS-000422,Andris Turan,Applied Computer Science,2026-03-03,cert_RTU-2026-CS-000422.pdf,1396,198b3206cfb3ca9670002134267b43c30600f370e199d3875fe779d0013f20c9,645504b9699e9cf9b1e2b883499f0ded389bdbf2d188360711990ad7b93b11be
423,RTU-2026-CS-000423,Yuki Berzina,Electronics,2026-04-04,cert_RTU-2026-CS-000423.pdf,1367,a7d307323989fa4cf461743e80f201e04a8481374222ae72625ff64c628bccbd,4e8df00d138d832433a9b8b7e8003bc38f62aea561a7faf39a2f2b93c9441ed1
424,RTU-2026-CS-000424,Omar Ozols,Telecommunications,2026-05-05,cert_RTU-2026-CS-000424.pdf,1382,0cf79a84dfaf3163b85699e1e65f12022953fed9bc9888d5afd53a3853c4f900,3f8f1f62b345a11f76cf4a5e80c48bd6ffa8c267bc9267002ef4dd38ad9fef02
425,RTU-2026-CS-000425,Anna Kalnina,Computer Systems,2026-06-06,cert_RTU-2026-CS-000425.pdf,1395,d7ac62361af581327fbcf5a924649b85da64040a8269f47541fe7adbd888d983,4b8268190f0148174092d75fc8ea627aee8f15f2d847ec255c4ed0d8e8d04b57
426,RTU-2026-CS-000426,Pavel Petrov,Information Technology,2026-07-07,cert_RTU-2026-CS-000426.pdf,1391,c0dceb14df7ddfc4a95b9360c5624e2d3faff904f8cb956e760d4a0319711a8d,a532fdf56629116f78002cc34ee3f6729af4e00f10d07b0bab426ee182408c2b
427,RTU-2026-CS-000427,Nadia Liepa,Applied Computer Science,2026-08-08,cert_RTU-2026-CS-000427.pdf,1387,9ca4b18bfafff97979f4b6a680f4fc21ee62121e608a805c45571cbfbc2e9ad5,af3d7708885e040ff2e32add4ada8e178f5f98edcf7265a21b96c1c870d22042
428,RTU-2026-CS-000428,Tomas Vitols,Electronics,2026-09-09,cert_RTU-2026-CS-000428.pdf,1370,87529130aeac84e0af1e1c0eb1322d6deb7dd09fe259c75d183b3df3b92de459,d093cd409ac7937330da6a4e79230a66cc9494f68a40fc580f0ccaf160488fb2
429,RTU-2026-CS-000429,Ines Tanaka,Telecommunications,2026-10-10,cert_RTU-2026-CS-000429.pdf,1393,0f1e83dd6a3d151147d014d547b16865f879d7678266888909979ee4751427c6,df374be4f2973332597a43b10acbacee4d35cd9cca2de096feb9d0c81537c2d3
430,RTU-2026-CS-000430,Karl Haddad,Computer Systems,2026-11-11,cert_RTU-2026-CS-000430.pdf,1391,43bd9121c2688a1043c6909fcd317cb035d9b0b6f6c35cec7b7ee414ecfd735a,b8e05a9c73ce8268c1264cbafc4c287a0600d11de5d478b5d7b5f70536b1bc48
431,RTU-2026-CS-000431,Rita Novak,Information Technology,2026-12-12,cert_RTU-2026-CS-000431.pdf,1386,4d12c64dd526a1fa0313b5a0c704539aa3fad4c86a5bc4b50e1812de291a0951,547f505639f6089ef125ca4ac64d6824c6986f64279a78078760aa7b119326cb
432,RTU-2026-CS-000432,Hasan Saar,Applied Computer Science,2026-01-13,cert_RTU-2026-CS-000432.pdf,1388,905defdc537ca65f06b483574a7ea3b3e6afd7c994c7bd685d741cb409f0b629,721778388b9c33d7eabb23fa52a2ad20c6b5e3a8b368c73f4aaf97466a8e0bce
433,RTU-2026-CS-000433,Elina Lapsa,Electronics,2026-02-14,cert_RTU-2026-CS-000433.pdf,1385,4a8c78623219b303fff401a3eef24a3a262a07f7d2989eca230e71564d68d51b,61ae8cbd280604b4a83db8aadd5c578c86e4f0460c0c4790b0f9cb8020969577
434,RTU-2026-CS-000434,Janis Costa,Telecommunications,2026-03-15,cert_RTU-2026-CS-000434.pdf,1392,a9c113a2b066f533213110bd5e7a01ab46233912b986787020419f3f86882b43,e81a60ba5ecb44c9c1659336c11bdfb2620136c0388884c9ca035244d53b1860
435,RTU-2026-CS-000435,Sofia Meyer,Computer Systems,2026-04-16,cert_RTU-2026-CS-000435.pdf,1383,4d02bc87d575fc2e2f43179722f980ba4be31b7c6ec2089125ab7727e949f298,ecca8c7a281ed40b6c40d830c4582441bf8651bbb59cd7f8efee991387254bff
436,RTU-2026-CS-000436,Marko Zarina,Information Technology,2026-05-17,cert_RTU-2026-CS-000436.pdf,1387,0f88224ce900124ad435b540ef3dbbc05f292a3be519b077c650536b9e410d45,1b1f33d4af64731a90d3cd6f35b6dfe63818b05e619e0745f2f9758788e02dc4
437,RTU-2026-CS-000437,Liga Turan,Applied Computer Science,2026-06-18,cert_RTU-2026-CS-000437.pdf,1401,8a47a01f6d5aa95021fbf0165d6b31342a9f07961a787d5aabb053648f192cb2,f465fe3bc68a31c3739379107c32bd76f63847dee0e213141a157f1345b8159b
438,RTU-2026-CS-000438,Andris Berzina,Electronics,2026-07-19,cert_RTU-2026-CS-000438.pdf,1382,b13a27dd6649ce27725189c1da2063ef67c8b36d24b96178d1e695ba3ce165f7,e9e4e4acfd1c030b936f1915676649462b98753b36dc2dce5218cd58a193b83b
439,RTU-2026-CS-000439,Yuki Ozols,Telecommunications,2026-08-20,cert_RTU-2026-CS-000439.pdf,1382,dfbb73f9fab64bf083fa55d653afb4fe6624d2d6fd17b859397b45e33cefd55b,c19dd496fbd7fbc47f4afb5917f9434dc1d72fcf959690ba064e2296530c5acf
440,RTU-2026-CS-000440,Omar Kalnina,Computer Systems,2026-09-21,cert_RTU-2026-CS-000440.pdf,1385,0cf039b8d4004f6ea085112bfe77557bb971542faea36c6103a90141092a45fd,449df56b9e2bcb2128ba07152076a7e7241ce29c1960519b9081f82a084cb175
441,RTU-2026-CS-000441,Anna Petrov,Information Technology,2026-10-22,cert_RTU-2026-CS-000441.pdf,1396,5a0081916790e87222ac4a5a5b8320358b7000a0c820d76a22c89cc25f0b56c1,ee0317cef331ebbeca97f966b56183641b793e25cf726758646f7d9c924fde22
442,RTU-2026-CS-000442,Pavel Liepa,Applied Computer Science,2026-11-23,cert_RTU-2026-CS-000442.pdf,1395,5c0b3e0189951a562c69ea874eb48f97233339f770734c1ca2fe0f8392f7581b,a10f9d76d0bfe42694a2c19353f5e58a92f6e3466513fd2a08d6cf28e11b545b
443,RTU-2026-CS-000443,Nadia Vitols,Electronics,2026-12-24,cert_RTU-2026-CS-000443.pdf,1371,a3338b03c3584444c05a0ec4d739fbcee173c715e26a49c393132da40ff5bc53,77d26f9bc34e67247ded4c3637135b44bd2daf598bcfbeac57ec5153721a1ba8
444,RTU-2026-CS-000444,Tomas Tanaka,Telecommunications,2026-01-25,cert_RTU-2026-CS-000444.pdf,1383,d478a0787fc0772207418dbe87b13ba3ba5f3221d1e266fe0a5d685b0086ea56,7c9c8e0a4583f17eff89756ddcb682e68ce629eff44dc1de15e116c72dac32f2
445,RTU-2026-CS-000445,Ines Haddad,Computer Systems,2026-02-26,cert_RTU-2026-CS-000445.pdf,1394,ea1a5aa36dbc129469030b3327d052e979d6af0d1e4ad35764afa7f38e02c541,d4555087b4444e1d6411e43b17c9cd1ebae0aee8fd5bbcba4d26c7b67a4cf55d
446,RTU-2026-CS-000446,Karl Novak,Information Technology,2026-03-27,cert_RTU-2026-CS-000446.pdf,1393,c0185c72e5f80d982596201bda1f5c8146e53854a544b6c49122e7e54f679a48,f2e952ea38c28c70c2605ac4211ae863f734fc57dbd47298d9e42973f5fa08f5
447,RTU-2026-CS-000447,Rita Kowalski,Applied Computer Science,2026-04-28,cert_RTU-2026-CS-000447.pdf,1389,486cc78d7e3560273fcef2675f06dedd8fc49b6aec9339c1eb14b0503b3b9422,8414601f2132c7609ffddc3e735879602266bc1a0a4464c22a4c6451594d9d88
448,RTU-2026-CS-000448,Hasan Lapsa,Electronics,2026-05-01,cert_RTU-2026-CS-000448.pdf,1370,9b45e5cbfa3954dfea20fe4f96212da348126d3c22d5d6c81a18ce34f66913f4,dc02ea34098fe2a23da53d3da9bc5bd5587883ae0b541cbf376be5394202c79e
449,RTU-2026-CS-000449,Elina Costa,Telecommunications,2026-06-02,cert_RTU-2026-CS-000449.pdf,1391,c24278025576fc0479635f5fddf6c89ca6628d03b5f682bbe72a0eb3a8fce7af,011a61961348647bc8bf11c4a374ffcc8b67d0b7a2ffbb2c296af1d65e5c9997
